Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source,is_attack,attack_type
33403,6,23/02/2018 04:10:06,85998242,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232562894,85998242.0,0.0,85998242,85998242,85998242,85998242.0,0.0,85998242,85998242,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232562894,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62541,-1,0,20,0.0,0.0,0,0,85998242.0,0.0,85998242,85998242,Benign,Friday,False,Normal
3389,6,23/02/2018 10:04:39,2509640,9,7,1144,1581,677,0,127.1111111111,218.5088353159,1173,0,225.8571428571,430.0986044197,1085.8131046684,6.3754163944,167309.333333333,253216.29299606,937499,3,2509640,313705.0,364154.838914124,1139110,3,2371914,395319.0,374691.615337733,937499,139218,0,0,0,0,192,152,3.5861717218,2.7892446725,0,1173,160.2941176471,312.0067636899,97348.2205882353,0,0,0,1,0,0,0,0,0,170.3125,127.1111111111,225.8571428571,0,0,0,0,0,0,9,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 11:47:40,1093,1,1,63,128,63,63,63.0,0.0,128,128,128.0,0.0,174748.398902104,1829.8261665142,1093.0,0.0,1093,1093,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,914.9130832571,914.9130832571,63,128,84.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,127.0,63.0,128.0,0,0,0,0,0,0,1,63,1,128,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 11:16:07,660,1,1,65,147,65,65,65.0,0.0,147,147,147.0,0.0,321212.121212121,3030.303030303,660.0,0.0,660,660,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1515.1515151515,1515.1515151515,65,147,92.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,138.5,65.0,147.0,0,0,0,0,0,0,1,65,1,147,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
50563,6,23/02/2018 11:19:01,82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.243902439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.1219512195,12195.1219512195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,240,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
50288,6,23/02/2018 09:37:12,272592,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.3369724717,272592.0,0.0,272592,272592,272592,272592.0,0.0,272592,272592,0,0.0,0.0,0,0,0,0,0,0,40,0,7.3369724717,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,4811,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 11:42:42,123932,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.2757641287,41310.6666666667,70721.8262655408,122972,97,123932,61966.0,86412.6913016832,123069,863,0,0.0,0.0,0,0,0,0,0,0,72,32,24.2068230965,8.0689410322,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 12:08:16,285244,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.023081993,95081.3333333334,164599.970815105,285145,1,285244,142622.0,201696.552479213,285243,1,0,0.0,0.0,0,0,0,0,0,0,72,32,10.5173114947,3.5057704982,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 12:50:07,5416417,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,60.556637349,1.4769911549,773773.857142857,2019949.23138812,5354298,42,62119,20706.3333333333,35524.1515075777,61726,122,5416188,1805396.0,3126429.65070958,5415486,282,0,0,0,0,92,92,0.7384955774,0.7384955774,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 02:16:08,6192153,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,52.970267369,1.2919577407,884593.285714286,2313199.5353421,6130184,44,61969,20656.3333333333,35431.4989851309,61569,120,6191917,2063972.33333333,3574358.48535738,6191286,248,0,0,0,0,92,92,0.6459788704,0.6459788704,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
137,17,23/02/2018 03:30:51,81200950,9,0,450,0,50,50,50.0,0.0,0,0,0.0,0.0,5.5418070848,0.1108361417,10150118.75,21134127.0287568,60812252,750024,81200950,10150118.75,21134127.0287568,60812252,750024,0,0.0,0.0,0,0,0,0,0,0,72,0,0.1108361417,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,55.5555555556,50.0,0.0,0,0,0,0,0,0,9,450,0,0,-1,-1,8,8,1530869.0,24495.5931138644,1548190,1513548,38297434.5,31840760.2628551,60812252,15782617,Benign,Friday,False,Normal
53,17,23/02/2018 09:28:14,530,1,1,27,109,27,27,27.0,0.0,109,109,109.0,0.0,256603.773584906,3773.5849056604,530.0,0.0,530,530,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1886.7924528302,1886.7924528302,27,109,54.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,81.5,27.0,109.0,0,0,0,0,0,0,1,27,1,109,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
5355,17,23/02/2018 09:07:25,418670,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,105.09470466,4.77703203,418670.0,0.0,418670,418670,418670,418670.0,0.0,418670,418670,0,0.0,0.0,0,0,0,0,0,0,16,0,4.77703203,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 09:19:10,13116,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,10978.9569990851,152.4855138762,13116.0,0.0,13116,13116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,76.2427569381,76.2427569381,44,100,62.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
59539,6,23/02/2018 12:52:36,125,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125,125,125,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0,0,0,40,0,16000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 09:01:15,312,1,1,55,119,55,55,55.0,0.0,119,119,119.0,0.0,557692.307692308,6410.2564102564,312.0,0.0,312,312,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3205.1282051282,3205.1282051282,55,119,76.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,114.5,55.0,119.0,0,0,0,0,0,0,1,55,1,119,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 11:52:10,313558,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,727.138200907,12.7568105422,104519.333333333,179806.033987554,312141,331,313227,313227.0,0.0,313227,313227,312472,312472.0,0.0,312472,312472,0,0,0,0,16,16,6.3784052711,6.3784052711,43,71,54.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,0,0,0,0,0,0,2,86,2,142,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 12:32:45,3082,1,1,50,98,50,50,50.0,0.0,98,98,98.0,0.0,48020.7657365347,648.9292667099,3082.0,0.0,3082,3082,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,324.464633355,324.464633355,50,98,66.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,99.0,50.0,98.0,0,0,0,0,0,0,1,50,1,98,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 04:45:39,2986179,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,913.8768975336,6.0277699361,175657.588235294,420634.540542776,1554576,3,2986179,298617.9,539765.948188956,1554576,3,2957366,492894.333333333,651485.020647648,1619364,20218,0,0,0,0,232,152,3.6836371832,2.3441327529,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,0,1,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 08:43:27,179266,2,2,136,300,68,68,68.0,0.0,150,150,150.0,0.0,2432.1399484565,22.3132105363,59755.3333333333,101191.158711289,176596,416,178850,178850.0,0.0,178850,178850,177012,177012.0,0.0,177012,177012,0,0,0,0,16,16,11.1566052681,11.1566052681,68,150,100.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,126.0,68.0,150.0,0,0,0,0,0,0,2,136,2,300,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 02:11:40,688,1,1,35,63,35,35,35.0,0.0,63,63,63.0,0.0,142441.860465116,2906.9767441861,688.0,0.0,688,688,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1453.488372093,1453.488372093,35,63,44.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,66.5,35.0,63.0,0,0,0,0,0,0,1,35,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 10:20:30,3432898,11,7,1132,1581,661,0,102.9090909091,197.7723208872,1173,0,225.8571428571,430.0986044197,790.2943810157,5.2433832872,201935.176470588,519297.592429215,2017132,3,3432898,343289.8,665119.046301705,2017132,3,3411364,568560.666666667,821775.098442796,2088315,19832,0,0,0,0,232,152,3.2042897866,2.0390935006,0,1173,142.7894736842,296.9505344044,88179.619883041,0,0,1,1,0,0,0,1,0,150.7222222222,102.9090909091,225.8571428571,0,0,0,0,0,0,11,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
49509,6,23/02/2018 08:18:23,78,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,397435.897435897,51282.0512820513,26.0,22.6053091109,52,11,78,39.0,18.3847763109,52,26,0,0.0,0.0,0,0,0,0,0,0,60,20,38461.5384615385,12820.5128205128,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,63,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 08:42:16,53846402,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.037142686,53846402.0,0.0,53846402,53846402,53846402,53846402.0,0.0,53846402,53846402,0,0.0,0.0,0,0,0,0,0,0,40,0,0.037142686,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 09:35:49,249086,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.0587106461,83028.6666666667,143086.278246145,248250,77,249086,124543.0,175057.011604791,248327,759,0,0.0,0.0,0,0,0,0,0,0,72,32,12.0440329846,4.0146776615,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 09:36:05,73,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.2602739726,73.0,0.0,73,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,40,0,27397.2602739726,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 10:06:15,3987854,14,9,1455,1731,741,0,103.9285714286,195.0362744508,1179,0,192.3333333333,386.0744746807,798.9259386126,5.7675130534,181266.090909091,244839.484777838,953116,59,3987854,306758.0,326977.956689489,1211420,65082,3983557,497944.625,319280.973390853,953116,109374,0,0,0,0,292,192,3.5106601195,2.2568529339,0,1179,132.75,275.6920541032,76006.1086956522,0,0,1,1,0,0,0,1,0,138.5217391304,103.9285714286,192.3333333333,0,0,0,0,0,0,14,1455,9,1731,8192,62545,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 10:16:36,4101827,13,8,1438,1731,725,0,110.6153846154,196.4503917284,1179,0,216.375,405.4647906151,772.5825589426,5.1196698447,205091.35,280493.290989712,953149,63,4101827,341818.916666667,366724.395432284,1222278,27827,4023723,574817.571428571,373270.86492468,1109350,160840,0,0,0,0,272,172,3.1693194277,1.950350417,0,1179,144.0454545455,283.7717857838,80526.4264069264,0,0,1,1,0,0,0,1,0,150.9047619048,110.6153846154,216.375,0,0,0,0,0,0,13,1438,8,1731,8192,62647,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 10:34:06,3923195,14,8,1435,1731,725,0,102.5,191.1160541499,1179,0,216.375,405.4647906151,806.9953188664,5.6076743573,186818.80952381,268365.165186844,953130,42,3923195,301784.230769231,360944.395401183,1240018,5991,3893038,556148.285714286,358306.346861971,953803,107133,0,0,0,0,292,172,3.5685200455,2.0391543117,0,1179,137.652173913,278.9156941208,77793.9644268775,0,0,1,1,0,0,0,1,0,143.9090909091,102.5,216.375,0,0,0,0,0,0,14,1435,8,1731,8192,62565,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
443,6,23/02/2018 11:22:02,514,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,149805.447470817,5836.5758754864,257.0,336.5828278448,495,19,514,257.0,336.5828278448,495,19,0,0.0,0.0,0,0,1,0,0,0,60,0,5836.5758754864,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 03:14:08,226220,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.6819025727,75406.6666666667,130543.23137694,226145,0,226220,113110.0,159961.696040021,226220,0,0,0.0,0.0,0,0,0,0,0,0,72,32,13.2614269295,4.4204756432,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
52715,6,23/02/2018 05:02:54,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,788.1881481705,46.3644477415,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,33,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
443,6,23/02/2018 05:05:26,119465158,15,14,901,7869,309,0,60.0666666667,94.0664405519,1460,0,562.0714285714,694.0337460523,73.410525268,0.2427486012,4266612.78571429,15181285.8942259,58003321,0,119453942,8532424.42857143,20964377.4230434,58003321,34,119454023,9188771.0,21700619.6993733,58068794,0,0,0,0,0,312,292,0.1255596213,0.1171889799,0,1460,292.3333333333,534.9525491902,286174.229885057,0,0,0,1,0,0,0,0,0,302.4137931034,60.0666666667,562.0714285714,0,0,0,0,0,0,15,901,14,7869,8192,0,7,20,1749045.5,2369453.30546616,3424502,73589,57977925.5,35914.6605232459,58003321,57952530,Benign,Friday,False,Normal
49693,6,23/02/2018 08:34:15,4972531,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.4022096594,4972531.0,0.0,4972531,4972531,4972531,4972531.0,0.0,4972531,4972531,0,0.0,0.0,0,0,0,0,0,0,40,0,0.4022096594,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
51254,6,23/02/2018 12:02:14,4974632,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.4020397891,4974632.0,0.0,4974632,4974632,4974632,4974632.0,0.0,4974632,4974632,0,0.0,0.0,0,0,0,0,0,0,40,0,0.4020397891,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 09:39:06,6759659,10,7,1132,1581,661,0,113.2,205.3424240412,1173,0,225.8571428571,430.0986044197,401.3516066417,2.5149197615,422478.6875,985235.769735124,3999582,4,6759659,751073.222222222,1289632.23931842,3999582,4,6162085,1027014.16666667,1658306.69304992,4355726,158709,0,0,0,0,212,152,1.4793645656,1.0355551959,0,1173,150.7222222222,303.4809433993,92100.6830065359,0,0,0,1,0,0,0,0,0,159.5882352941,113.2,225.8571428571,0,0,0,0,0,0,10,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
50347,6,23/02/2018 10:35:58,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.8139534884,23255.8139534884,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,168,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 02:22:54,274,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,386861.313868613,7299.2700729927,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3649.6350364964,3649.6350364964,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 10:29:39,250397,2,0,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,3.993658071,7.987316142,250397.0,0.0,250397,250397,250397,250397.0,0.0,250397,250397,0,0.0,0.0,0,0,0,0,0,0,52,0,7.987316142,0.0,0,1,0.6666666667,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,1.0,0.5,0.0,0,0,0,0,0,0,2,1,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
443,6,23/02/2018 11:10:17,256080,8,9,583,6210,249,0,72.875,106.0019373138,1460,0,690.0,678.0648936496,26526.8666041862,66.3855045298,16005.0,31421.6585834251,121895,0,256080,36582.8571428571,56105.9992081315,159023,352,122824,15353.0,18562.3897938046,40681,0,0,0,0,0,172,192,31.2402374258,35.145267104,0,1460,377.3888888889,569.8614009914,324742.016339869,0,0,0,1,0,0,0,0,1,399.5882352941,72.875,690.0,0,0,0,0,0,0,8,583,9,6210,8192,980,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 11:20:17,4552763,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,72.044163072,1.7571747091,650394.714285714,1666238.37871093,4427606,42,125157,41719.0,72016.0780173428,124876,118,4552642,1517547.33333333,2628004.02874774,4552105,239,0,0,0,0,92,92,0.8785873545,0.8785873545,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 12:04:57,4040804,13,8,1442,1731,725,0,110.9230769231,196.5220350404,1179,0,216.375,405.4647906151,785.2397691153,5.1969855504,202040.2,247092.346556292,953150,42,4040804,336733.666666667,325822.230360872,1228006,21408,3947514,563930.571428571,339653.72627764,953150,107365,0,0,0,0,272,172,3.2171815312,1.9798040192,0,1179,144.2272727273,283.7777352618,80529.803030303,0,0,1,1,0,0,0,1,0,151.0952380952,110.9230769231,216.375,0,0,0,0,0,0,13,1442,8,1731,8192,62558,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 02:47:15,743429,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,1272.4819720511,16.1414203643,67584.4545454545,77059.6096062829,148312,3,743429,123904.833333333,60710.9139724207,151039,3,595514,148878.5,1243.0404927703,150731,148063,0,0,0,0,152,112,9.4158285458,6.7255918185,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,257,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 01:58:16,2435586,8,7,1132,1581,661,0,141.5,222.792023453,1173,0,225.8571428571,430.0986044197,1113.9003098228,6.1586821406,173970.428571429,250489.123126278,953172,123,2435586,347940.857142857,448790.800061093,1358603,111500,2090072,348345.333333333,299650.398739375,953172,161839,0,0,0,0,168,148,3.284630475,2.8740516656,0,1173,169.5625,317.7627980638,100973.195833333,0,0,0,1,0,0,0,0,0,180.8666666667,141.5,225.8571428571,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
7488,6,23/02/2018 01:26:44,86201741,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232013875,86201741.0,0.0,86201741,86201741,86201741,86201741.0,0.0,86201741,86201741,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232013875,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62558,-1,0,20,0.0,0.0,0,0,86201741.0,0.0,86201741,86201741,Benign,Friday,False,Normal
445,6,23/02/2018 02:44:20,1033205,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,767.5146752097,10.6464835149,103320.5,133278.435288476,263514,65,1033136,206627.2,115505.901125007,263654,79,1033140,258285.0,3568.8921717157,263633,256343,0,0,0,0,132,112,5.8071728263,4.8393106886,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 11:10:13,1035,1,1,37,93,37,37,37.0,0.0,93,93,93.0,0.0,125603.8647343,1932.3671497585,1035.0,0.0,1035,1035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,966.1835748792,966.1835748792,37,93,55.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,83.5,37.0,93.0,0,0,0,0,0,0,1,37,1,93,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 09:55:17,115506278,16,14,456,971,445,0,28.5,111.0675470153,971,0,69.3571428571,259.510665897,12.3543068369,0.2597261423,3982975.10344828,4877292.50982601,10005434,33,115506278,7700418.53333333,4129992.2207403,10015442,1756,110193290,8476406.92307692,3757361.11307658,10018605,8848,0,0,0,0,332,424,0.1385206092,0.1212055331,0,971,46.0322580645,189.3135818109,35839.6322580645,0,0,0,1,0,0,0,0,0,47.5666666667,28.5,69.3571428571,0,0,0,0,0,0,16,456,14,971,8192,119,12,20,26897.0,55935.5475793346,195549,10008,9990664.90909091,48788.8648104349,10005434,9843561,Benign,Friday,False,Normal
